"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Senegal","SEN","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19","0.22","0.26","0.32","0.38","0.44","0.5","0.56","0.6","0.6","0.57","0.5","0.42","0.35","0.29","0.25","0.22","0.18","0.15","0.13","0.12","0.11","0.1","0.09","0.08","0.07","0.07","0.08","0.07","0.06","0.06","0.06","0.06","",
"Singapore","SGP","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.93","2.26","2.55","2.66","2.72","2.83","2.82","2.79","2.65","2.57","2.49","2.34","2.28","2.16","2.1","2.01","1.96","1.9","1.84","1.72","1.7","1.59","1.49","1.44","1.35","1.29","1.2","1.11","1.11","1.05","1","0.93","0.7","",
"El Salvador","SLV","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.24","0.29","0.33","0.37","0.41","0.44","0.46","0.48","0.5","0.51","0.52","0.52","0.52","0.51","0.5","0.49","0.47","0.45","0.43","0.4","0.37","0.35","0.32","0.3","0.28","0.27","0.25","0.24","0.23","0.22","0.22","0.21","0.21","",
"San Marino","SMR","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.03","0.03","0.03","0.03","0.04","0.04","0.04","0.04","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","",
"Sub-Saharan Africa (excluding high income)","SSA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.86074783157077","7.42616604631691","7.80732986677731","7.97653678679227","7.97124090687801","7.81468057374859","7.62462335536725","7.40543219251614","7.08703702228619","6.73104720461472","6.38194303840699","5.98407313269117","5.61303671055143","5.25916821542869","4.93263346492477","4.60643790452069","4.33600901019275","4.08747725470646","3.86895929061302","3.65318303662441","3.44486062120992","3.23278085505178","3.02823536112856","2.81997098373889","2.59327777581162","2.37367803782335","2.14198111815822","1.90061520792366","1.72165218008375","1.54612564842976","1.3871552740591","1.23660891112721","1.07346379976096","",
"South Sudan","SSD","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.66","2.03","2.31","2.56","2.62","2.83","2.85","2.85","2.73","2.72","2.44","2.24","2.15","2.31","2.35","2.09","1.95","1.98","1.86","1.91","1.81","1.71","1.82","1.79","1.86","1.73","1.75","1.69","1.55","1.38","1.26","1.22","1.14","",
"Sub-Saharan Africa","SSF","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.86074783157077","7.42616604631691","7.80732986677731","7.97653678679227","7.97124090687801","7.81468057374859","7.62462335536725","7.40543219251614","7.08703702228618","6.73104720461472","6.38194303840699","5.98407313269117","5.61303671055143","5.25916821542869","4.93263346492477","4.60643790452069","4.33600901019275","4.08747725470645","3.86895929061302","3.65318303662441","3.44486062120992","3.23278085505178","3.02823536112855","2.81997098373889","2.59327777581162","2.37367803782335","2.14198111815822","1.90061520792366","1.72165218008375","1.54612564842976","1.3871552740591","1.23660891112721","1.07346379976096","",
"Small states","SST","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.901516484177393","1.66774453898943","2.80195133236918","4.08719071550585","4.96931530863619","5.37987617721109","5.22117764491839","5.05998042977092","4.70594829962817","4.60411503203549","4.42892382054387","4.33218808962803","4.1751335397402","4.05583026507769","4.01265888680119","3.80443357365242","3.77419178380237","3.6255065039366","3.28835048730817","3.0537264296764","2.60554551474154","2.36908244613584","2.5598610443768","2.74427821366212","2.75780369772391","","","","","","","","","",
"Sao Tome and Principe","STP","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.48","2.76","2.68","2.63","2.19","1.87","1.52","1.26","1.01","0.89","0.75","0.68","0.56","0.43","0.39","0.36","0.33","0.28","0.24","0.21","0.19","0.18","0.16","0.12","0.1","0.08","0.08","0.07","0.06","0.05","0.05","0.05","0.04","",
"Suriname","SUR","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.62","0.65","0.68","0.68","0.66","0.66","0.66","0.66","0.64","0.64","0.65","0.64","0.64","0.65","0.64","0.61","0.6","0.59","0.57","0.56","0.58","0.57","0.57","0.52","0.5","0.48","0.5","0.5","0.51","0.53","0.56","0.54","0.59","",
"Slovak Republic","SVK","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","",
"Slovenia","SVN","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.56","14.81","25.28","37.41","47.56","53.38","51.34","49.25","45.26","43.3","40.63","39.13","37.73","36.69","36.46","34.61","34.54","33.22","29.95","27.67","23.25","20.94","22.84","24.7","24.83","21.75","17.41","15.31","15.44","14","9.97","9.81","7.83","",
"Sint Maarten (Dutch part)","SXM","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","",
"Turks and Caicos Islands","TCA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.77","3.09","3.2","3.13","3.21","2.97","2.55","2.52","2.46","2.1","1.86","1.83","1.67","1.6","1.42","1.3","1.26","1.22","1.11","0.92","0.92","0.92","0.84","0.78","0.78","0.75","0.68","0.61","0.55","0.49","0.43","0.36","0.31","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45","3.09","3.87","4.83","5.17","5.72","5.77","5.44","5.05","4.35","3.67","3.17","2.74","2.46","2.17","1.97","1.82","1.72","1.61","1.44","1.33","1.22","1.12","1.06","0.97","0.93","0.8","0.7","0.63","0.53","0.44","0.4","0.36","",
"Thailand","THA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.48","7.76","6.87","5.51","4.54","3.8","3.21","2.78","2.49","2.25","2.01","1.78","1.59","1.43","1.29","1.14","1.02","0.93","0.87","0.82","0.79","0.76","0.71","0.68","0.66","0.63","0.59","0.57","0.54","0.53","0.52","0.51","0.5","",
"Tajikistan","TJK","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.03","0.04","0.05","0.06","0.06","0.07","0.07","0.07","0.07","0.07","0.07","0.08","0.07","0.07","0.07","0.07","0.06","0.06","",
"Turkmenistan","TKM","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.03","0.04","0.04","0.05","0.05","0.05","0.05","0.05","0.06","0.06","0.06","0.07","0.07","0.07","0.08","0.07","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.07","0.07","0.06","0.06","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0118456389085562","0.013051034042287","0.0130391652919895","0.0130354025054828","0.0154385175972045","0.0161211690696624","0.0222714866565575","0.024966405958824","0.0299810456814048","0.0329545552679656","0.0387987976888065","0.0467696996484755","0.0526363109706856","0.0554916309092829","0.0566758205176016","0.0536183762378169","0.0483950222981969","0.0451137145365412","0.0402814204740628","0.0361891799914532","0.0306124734274404","0.0304299774415822","0.0312323434494213","0.0277472749446635","0.0275712339034535","0.0301780556058619","0.0299677902456489","0.0297688052606766","0.0295614044335101","0.0322755644541276","0.0312200994833419","0.0311499542885638","0.0370884280366113","",
"Tonga","TON","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.86074783157077","7.42616604631691","7.80732986677731","7.97653678679227","7.97124090687801","7.81468057374859","7.62462335536725","7.40543219251614","7.08703702228618","6.73104720461472","6.38194303840699","5.98407313269117","5.61303671055143","5.25916821542869","4.93263346492477","4.60643790452069","4.33600901019275","4.08747725470645","3.86895929061302","3.65318303662441","3.44486062120992","3.23278085505178","3.02823536112855","2.81997098373889","2.59327777581162","2.37367803782335","2.14198111815822","1.90061520792366","1.72165218008375","1.54612564842976","1.3871552740591","1.2366089111272","1.07346379976096","",
"Trinidad and Tobago","TTO","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkiye","TUR","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.21","11.07","10.56","10.02","9.22","8.51","7.73","7.41","6.69","6.27","5.92","5.46","5.28","4.98","4.75","4.54","4.34","4.06","3.88","3.91","3.85","3.9","3.75","3.51","3.34","3.06","2.92","2.53","2.28","1.87","1.36","1.02","0.81","",
"Uganda","UGA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.08","8.98","8.35","7.85","7.57","7.25","7.07","6.83","6.6","6.37","6.2","5.98","5.74","5.62","5.37","5.17","5.07","5.07","4.99","4.9","4.72","4.59","4.37","3.95","3.59","3.34","3.22","2.9","2.58","2.39","2.23","2.21","2.07","",
"Ukraine","UKR","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Upper middle income","UMC","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.31","0.32","0.32","0.32","0.32","0.33","0.33","0.34","0.35","0.36","0.37","0.37","0.38","0.38","0.39","0.39","0.39","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.41","0.41","0.41","0.41","",
"United States","USA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.23","0.21","0.2","0.18","0.17","0.16","0.16","0.15","0.15","0.14","0.13","0.13","","",
"Uzbekistan","UZB","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.06","0.11","0.17","0.23","0.27","0.28","0.29","0.29","0.29","0.29","0.29","0.29","0.28","0.27","0.25","0.23","0.21","0.2","0.18","0.17","0.18","0.19","0.19","0.2","0.2","0.2","0.2","0.2","0.18","0.17","0.16","0.15","",
"Vanuatu","VUT","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.77","0.86","0.92","0.96","1.01","1.02","1.01","0.99","0.95","0.9","0.85","0.81","0.77","0.73","0.69","0.66","0.63","0.61","0.59","0.57","0.56","0.54","0.52","0.5","0.48","0.45","0.43","0.41","0.39","0.36","0.34","0.31","0.29","",
"Samoa","WSM","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","0.02","0.02","0.02","0.02","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","",
"South Africa","ZAF","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.35","8.18","11.79","15.9","19.98","23.48","26.08","27.7","28.41","28.41","27.8","26.67","25.32","23.9","22.48","21.17","20.1","19.19","18.48","17.74","16.91","16.05","15.04","14.15","13.19","12.35","11.24","9.89","8.92","7.93","7.4","6.73","6.25","",
"Zambia","ZMB","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.67","23.03","22.42","21.69","20.38","18.91","17.9","16.95","16.03","15.22","14.42","13.73","13.1","12.58","11.95","11.42","10.98","10.37","9.67","9.45","9.19","9.08","9.02","8.98","8.39","7.57","7.08","7.23","6.85","5.73","4.57","3.8","3.18","",
"Zimbabwe","ZWE","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.61","46.9","45.1","41.68","37.48","33.21","29.11","25.26","22.65","20.33","18.35","17.09","15.81","14.73","13.94","12.97","12.16","11.44","10.87","10.27","10","8.35","8.02","7.43","6.71","6.09","5.1","3.99","3.02","2.47","2.08","1.82","1.66","",
